quarter_key,year,quarter,region_ar,city,property_type,sales_transactions,market_value,avg_price_m2,property_category_ar
2021Q2,2021,2,منطقة مكة المكرمة,Jeddah,Residential,7,18118489.07,6577.180714,فيلا
2020Q3,2020,3,منطقة مكة المكرمة,Jeddah,Residential,8,20511371.99,6656.698793,فيلا
2019Q4,2019,4,منطقة مكة المكرمة,Jeddah,Residential,8,24347447.26,6702.959757,فيلا
2019Q1,2019,1,منطقة مكة المكرمة,Jeddah,Residential,2,6079142.2,,فيلا
2018Q2,2018,2,منطقة مكة المكرمة,Jeddah,Residential,10,225843557.55,8924.650796,فيلا
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,3,3652376.0,,فيلا
2021Q1,2021,1,منطقة مكة المكرمة,Jeddah,Residential,3,3695000.0,,فيلا
2023Q3,2023,3,منطقة تبوك,Tabuk,Residential,1,1020000.0,,فيلا
2022Q4,2022,4,منطقة تبوك,Tabuk,Residential,3,2924404.0,,فيلا
2019Q1,2019,1,منطقة تبوك,Tabuk,Residential,3,2240000.0,,فيلا
2022Q1,2022,1,منطقة تبوك,Tabuk,Residential,3,3122465.0,,فيلا
2023Q2,2023,2,منطقة تبوك,Tabuk,Residential,1,950000.0,,فيلا
2022Q3,2022,3,منطقة تبوك,Tabuk,Residential,6,5040000.0,2817.061181,فيلا
2021Q4,2021,4,منطقة تبوك,Tabuk,Residential,3,2525000.0,,فيلا
2021Q1,2021,1,منطقة تبوك,Tabuk,Residential,2,1830000.0,,فيلا
2022Q3,2022,3,منطقة تبوك,Tabuk,Residential,1,345000.0,,فيلا
2021Q1,2021,1,منطقة تبوك,Tabuk,Residential,1,1250000.0,,فيلا
2022Q2,2022,2,منطقة تبوك,Tabuk,Residential,1,615000.0,,شقة
2020Q3,2020,3,منطقة تبوك,Tabuk,Commercial,2,1035000.0,,قطعة أرض-تجارى
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,107,114162659.24,3903.060015,فيلا
2022Q2,2022,2,المنطقة الشرقية,Dammam,Commercial,21,24223960.0,1797.037327,قطعة أرض-تجارى
2021Q2,2021,2,المنطقة الشرقية,Dammam,Commercial,3,5824500.0,,قطعة أرض-تجارى
2019Q4,2019,4,المنطقة الشرقية,Dammam,Commercial,1,1054500.0,,قطعة أرض-تجارى
2023Q1,2023,1,منطقة المدينة المنورة,Madinah,Residential,8,3867324.0,3020.873854,شقة
2018Q1,2018,1,منطقة المدينة المنورة,Madinah,Residential,1,747765.0,,فيلا
2019Q2,2019,2,منطقة المدينة المنورة,Madinah,Residential,1,750000.0,,فيلا
2022Q2,2022,2,منطقة المدينة المنورة,Madinah,Residential,7,6178339.69,3110.062893,فيلا
2021Q3,2021,3,منطقة المدينة المنورة,Madinah,Residential,1,1500000.0,,فيلا
2020Q4,2020,4,منطقة المدينة المنورة,Madinah,Residential,2,2500000.0,,فيلا
2020Q1,2020,1,منطقة المدينة المنورة,Madinah,Residential,1,860000.0,,فيلا
2018Q3,2018,3,المنطقة الشرقية,Dammam,Residential,1,3000000.0,,قطعة أرض-سكنى
2018Q2,2018,2,المنطقة الشرقية,Dammam,Residential,1,400000.0,,قطعة أرض-سكنى
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,4,2700000.0,,قطعة أرض-سكنى
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,2,1105000.0,,قطعة أرض-سكنى
2019Q2,2019,2,المنطقة الشرقية,Dammam,Commercial,9,7582465.3,1812.979487,قطعة أرض-تجارى
2018Q3,2018,3,المنطقة الشرقية,Dammam,Commercial,12,12055980.0,1335.158828,قطعة أرض-تجارى
2020Q1,2020,1,منطقة مكة المكرمة,Jeddah,Commercial,1,1300000.0,,قطعة أرض-تجارى
2021Q2,2021,2,منطقة مكة المكرمة,Jeddah,Commercial,15,38060000.0,1943.161718,قطعة أرض-تجارى
2020Q3,2020,3,منطقة مكة المكرمة,Jeddah,Commercial,17,20070500.0,1359.570986,قطعة أرض-تجارى
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Commercial,14,22690000.0,4372.47924,قطعة أرض-تجارى
2019Q4,2019,4,منطقة مكة المكرمة,Jeddah,Commercial,13,12037874.83,1378.312731,قطعة أرض-تجارى
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Commercial,20,76519816.5,4265.468155,قطعة أرض-تجارى
2019Q1,2019,1,منطقة مكة المكرمة,Jeddah,Commercial,19,15785000.0,1146.064681,قطعة أرض-تجارى
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Commercial,33,54981774.21,2317.254885,قطعة أرض-تجارى
2020Q1,2020,1,منطقة الرياض,Riyadh,Commercial,6,11035663.0,749.549483,قطعة أرض-تجارى
2018Q2,2018,2,منطقة الرياض,Riyadh,Commercial,2,3228605.0,,قطعة أرض-تجارى
2021Q2,2021,2,منطقة الرياض,Riyadh,Commercial,5,35990000.0,,قطعة أرض-تجارى
2020Q3,2020,3,منطقة الرياض,Riyadh,Commercial,2,8550000.0,,قطعة أرض-تجارى
2019Q4,2019,4,منطقة الرياض,Riyadh,Commercial,4,22167250.0,,قطعة أرض-تجارى
2019Q1,2019,1,منطقة الرياض,Riyadh,Commercial,6,74834861.74,7486.717647,قطعة أرض-تجارى
2018Q4,2018,4,منطقة الرياض,Riyadh,Commercial,10,12884054.0,1092.351489,قطعة أرض-تجارى
2021Q4,2021,4,منطقة الرياض,Riyadh,Commercial,29,53719370.0,1557.985037,قطعة أرض-تجارى
2018Q1,2018,1,منطقة الرياض,Riyadh,Commercial,10,54504935.67,929.813274,قطعة أرض-تجارى
2021Q1,2021,1,منطقة الرياض,Riyadh,Commercial,21,24598577.5,1231.862306,قطعة أرض-تجارى
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Commercial,2,27000000.0,,قطعة أرض-تجارى
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Commercial,1,22311900.0,,قطعة أرض-تجارى
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Commercial,7,54736073.0,316.14823,قطعة أرض-تجارى
2022Q2,2022,2,منطقة مكة المكرمة,Jeddah,Commercial,5,3050000.0,,قطعة أرض-تجارى
2021Q3,2021,3,منطقة مكة المكرمة,Jeddah,Commercial,3,1920000.0,,قطعة أرض-تجارى
2020Q4,2020,4,منطقة مكة المكرمة,Jeddah,Commercial,12,5008811.0,401.741038,قطعة أرض-تجارى
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,1,1882800.0,,فيلا
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,3,5420000.0,,فيلا
2022Q2,2022,2,منطقة المدينة المنورة,Madinah,Residential,1,3654904.53,,فيلا
2020Q4,2020,4,منطقة المدينة المنورة,Madinah,Residential,1,1020600.0,,فيلا
2020Q1,2020,1,منطقة المدينة المنورة,Madinah,Residential,1,1998000.0,,فيلا
2023Q3,2023,3,منطقة المدينة المنورة,Madinah,Residential,2,2450000.0,,فيلا
2022Q4,2022,4,منطقة المدينة المنورة,Madinah,Residential,20,20422455.0,2157.109694,فيلا
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Residential,2,1894285.0,,فيلا
2022Q3,2022,3,منطقة المدينة المنورة,Madinah,Residential,37,26655842.55,2162.2946,فيلا
2019Q3,2019,3,منطقة المدينة المنورة,Madinah,Residential,1,1000000.0,,فيلا
2018Q1,2018,1,منطقة المدينة المنورة,Madinah,Residential,1,864325.0,,فيلا
2020Q3,2020,3,منطقة المدينة المنورة,Madinah,Residential,1,1000000.0,,فيلا
2019Q4,2019,4,منطقة المدينة المنورة,Madinah,Residential,2,3030000.0,,فيلا
2019Q1,2019,1,منطقة المدينة المنورة,Madinah,Residential,2,1730000.0,,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Commercial,28,129084233.4,2325.88816,قطعة أرض-تجارى
2023Q2,2023,2,منطقة الرياض,Riyadh,Commercial,23,125483346.0,4884.736146,قطعة أرض-تجارى
2019Q3,2019,3,منطقة الرياض,Riyadh,Commercial,36,104989548.14,1547.607883,قطعة أرض-تجارى
2022Q3,2022,3,منطقة الرياض,Riyadh,Commercial,34,226672109.75,4426.194035,قطعة أرض-تجارى
2018Q4,2018,4,منطقة الرياض,Riyadh,Commercial,27,74282377.76,1492.352657,قطعة أرض-تجارى
2021Q4,2021,4,منطقة الرياض,Riyadh,Commercial,41,168879124.0,3908.195956,قطعة أرض-تجارى
2018Q1,2018,1,منطقة الرياض,Riyadh,Commercial,9,19482250.0,1646.14501,قطعة أرض-تجارى
2021Q1,2021,1,منطقة الرياض,Riyadh,Commercial,7,15256495.0,1630.16775,قطعة أرض-تجارى
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,49,60656131.76,3227.073874,فيلا
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,47,49811525.47,2928.57933,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,1,1400000.0,,فيلا
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,3,2538000.0,,فيلا
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,2,2829687.5,,فيلا
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,4,4940000.0,,فيلا
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,3,13997000.0,,فيلا
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,1,2750000.0,,فيلا
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,4,16855843.05,,فيلا
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,5,6250206.79,,فيلا
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,3,9400000.0,,فيلا
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,65,46916817.28,4364.233361,شقة
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,86,62269158.65,4342.012245,شقة
2021Q4,2021,4,منطقة مكة المكرمة,Jeddah,Residential,25,14639843.36,3241.154749,شقة
2021Q1,2021,1,منطقة مكة المكرمة,Jeddah,Residential,70,49752996.89,3594.377319,شقة
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Residential,26,18048379.43,3623.477098,شقة
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,2,1889000.0,,فيلا
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,3,6256445.16,,فيلا
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,2,6210000.0,,فيلا
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,8,8521886.24,3624.264825,فيلا
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,79,91902613.58,3357.980586,فيلا
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,70,73633064.67,2832.779158,فيلا
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Residential,22,15655684.61,3246.349889,شقة
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Residential,47,58152450.0,3593.018344,فيلا
2019Q3,2019,3,منطقة مكة المكرمة,Jeddah,Residential,28,45929729.4,4655.089168,فيلا
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Residential,12,16710516.48,3441.428853,فيلا
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Residential,11,13325235.0,3389.351505,فيلا
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,16,35798086.0,4444.171564,فيلا
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,11,27037272.0,2653.058926,فيلا
2022Q2,2022,2,المنطقة الشرقية,Dammam,Commercial,152,180882943.29,2464.664986,قطعة أرض-تجارى
2020Q4,2020,4,المنطقة الشرقية,Dammam,Commercial,1,10000000.0,,قطعة أرض-تجارى
2020Q1,2020,1,المنطقة الشرقية,Dammam,Commercial,1,3801725.16,,قطعة أرض-تجارى
2021Q2,2021,2,المنطقة الشرقية,Dammam,Commercial,1,2250000.0,,قطعة أرض-تجارى
2019Q1,2019,1,المنطقة الشرقية,Dammam,Commercial,1,1000000.0,,قطعة أرض-تجارى
2019Q2,2019,2,المنطقة الشرقية,Dammam,Commercial,16,21600648.22,2516.545737,قطعة أرض-تجارى
2018Q3,2018,3,المنطقة الشرقية,Dammam,Commercial,15,8498775.0,974.411357,قطعة أرض-تجارى
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,43,35284251.58,2473.036148,فيلا
2020Q3,2020,3,المنطقة الشرقية,Dammam,Residential,29,24666638.28,2446.15587,فيلا
2019Q4,2019,4,المنطقة الشرقية,Dammam,Residential,100,112475230.41,2957.895618,فيلا
2019Q1,2019,1,المنطقة الشرقية,Dammam,Residential,49,46402100.18,2612.31656,فيلا
2022Q2,2022,2,المنطقة الشرقية,Dammam,Commercial,1,1500000.0,,قطعة أرض-تجارى
2020Q4,2020,4,المنطقة الشرقية,Dammam,Commercial,2,3700000.0,,قطعة أرض-تجارى
2020Q1,2020,1,المنطقة الشرقية,Dammam,Commercial,1,18118948.0,,قطعة أرض-تجارى
2023Q3,2023,3,المنطقة الشرقية,Dammam,Commercial,1,2000000.0,,قطعة أرض-تجارى
2022Q1,2022,1,المنطقة الشرقية,Dammam,Commercial,15,27211920.0,3285.785947,قطعة أرض-تجارى
2023Q2,2023,2,المنطقة الشرقية,Dammam,Commercial,1,550000.0,,قطعة أرض-تجارى
2022Q3,2022,3,المنطقة الشرقية,Dammam,Commercial,3,5433242.0,,قطعة أرض-تجارى
2021Q4,2021,4,المنطقة الشرقية,Dammam,Commercial,2,3772000.0,,قطعة أرض-تجارى
2021Q1,2021,1,المنطقة الشرقية,Dammam,Commercial,3,2685458.04,,قطعة أرض-تجارى
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,21,29376495.42,3348.797822,فيلا
2023Q3,2023,3,منطقة الرياض,Riyadh,Commercial,15,74955200.0,5586.389479,قطعة أرض-تجارى
2022Q4,2022,4,منطقة الرياض,Riyadh,Commercial,27,179088404.5,4991.535923,قطعة أرض-تجارى
2022Q1,2022,1,منطقة الرياض,Riyadh,Commercial,54,473685346.03,3880.301807,قطعة أرض-تجارى
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,1,700000.0,,فيلا
2018Q3,2018,3,منطقة الرياض,Riyadh,Residential,2,2100000.0,,فيلا
2019Q2,2019,2,منطقة الرياض,Riyadh,Commercial,42,148163003.0,1353.54982,قطعة أرض-تجارى
2018Q3,2018,3,منطقة الرياض,Riyadh,Commercial,14,18727084.0,1328.159213,قطعة أرض-تجارى
2019Q2,2019,2,منطقة الرياض,Riyadh,Commercial,4,5000000.0,,قطعة أرض-تجارى
2022Q2,2022,2,منطقة الرياض,Riyadh,Commercial,10,24877296.0,3034.509333,قطعة أرض-تجارى
2018Q3,2018,3,منطقة الرياض,Riyadh,Commercial,8,27045236.0,1748.366013,قطعة أرض-تجارى
2022Q3,2022,3,المنطقة الشرقية,Dammam,Residential,8,7067457.0,2347.143907,فيلا
2021Q4,2021,4,المنطقة الشرقية,Dammam,Residential,4,4286000.0,,فيلا
2021Q1,2021,1,المنطقة الشرقية,Dammam,Residential,13,14049274.16,2467.979797,فيلا
2023Q2,2023,2,المنطقة الشرقية,Dammam,Commercial,42,99314871.04,1623.847245,قطعة أرض-تجارى
2022Q3,2022,3,المنطقة الشرقية,Dammam,Commercial,7,12833203.0,1120.714217,قطعة أرض-تجارى
2021Q4,2021,4,المنطقة الشرقية,Dammam,Commercial,5,8878913.6,,قطعة أرض-تجارى
2021Q1,2021,1,المنطقة الشرقية,Dammam,Commercial,10,19509143.31,1200.0,قطعة أرض-تجارى
2018Q2,2018,2,المنطقة الشرقية,Dammam,Commercial,2,3450000.0,,قطعة أرض-تجارى
2021Q3,2021,3,منطقة الرياض,Riyadh,Commercial,11,99982384.67,3086.93081,قطعة أرض-تجارى
2020Q4,2020,4,منطقة الرياض,Riyadh,Commercial,11,23109500.0,1872.727272,قطعة أرض-تجارى
2020Q1,2020,1,منطقة الرياض,Riyadh,Commercial,7,15887500.0,2689.473684,قطعة أرض-تجارى
2023Q3,2023,3,منطقة الرياض,Riyadh,Commercial,1,375000.0,,قطعة أرض-تجارى
2022Q4,2022,4,منطقة الرياض,Riyadh,Commercial,1,2220000.0,,قطعة أرض-تجارى
2022Q1,2022,1,منطقة الرياض,Riyadh,Commercial,1,3000000.0,,قطعة أرض-تجارى
2022Q4,2022,4,منطقة مكة المكرمة,Makkah,Residential,2,1750000.0,,شقة
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,9,19390000.0,1755.028307,قطعة أرض-سكنى
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,2,3100000.0,,قطعة أرض-سكنى
2020Q4,2020,4,منطقة تبوك,Tabuk,Residential,34,19760822.0,3054.415004,شقة
2020Q1,2020,1,منطقة تبوك,Tabuk,Residential,7,3583900.0,2600.977299,شقة
2023Q1,2023,1,منطقة تبوك,Tabuk,Residential,38,31486582.0,3672.351327,شقة
2019Q2,2019,2,منطقة تبوك,Tabuk,Commercial,26,11795000.0,467.217324,قطعة أرض-تجارى
2022Q2,2022,2,منطقة تبوك,Tabuk,Commercial,24,15400399.0,835.621165,قطعة أرض-تجارى
2018Q3,2018,3,منطقة تبوك,Tabuk,Commercial,27,13480918.0,478.733745,قطعة أرض-تجارى
2021Q3,2021,3,منطقة تبوك,Tabuk,Commercial,18,10576655.62,512.392778,قطعة أرض-تجارى
2020Q4,2020,4,منطقة تبوك,Tabuk,Commercial,94,37451852.0,450.37553,قطعة أرض-تجارى
2020Q1,2020,1,منطقة تبوك,Tabuk,Commercial,50,27034475.0,684.962098,قطعة أرض-تجارى
2020Q2,2020,2,منطقة تبوك,Tabuk,Residential,1,500000.0,,شقة
2019Q3,2019,3,منطقة تبوك,Tabuk,Residential,1,507000.0,,شقة
2018Q4,2018,4,منطقة تبوك,Tabuk,Residential,1,410000.0,,شقة
2018Q1,2018,1,منطقة تبوك,Tabuk,Residential,2,933669.0,,شقة
2019Q2,2019,2,منطقة تبوك,Tabuk,Residential,3,1373640.0,,شقة
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,1,2700000.0,,قطعة أرض-سكنى
2021Q2,2021,2,منطقة الرياض,Riyadh,Residential,16,15382460.19,2143.752117,قطعة أرض-سكنى
2020Q3,2020,3,منطقة الرياض,Riyadh,Residential,17,17666054.09,2401.012326,قطعة أرض-سكنى
2019Q4,2019,4,منطقة الرياض,Riyadh,Residential,19,16252290.7,1514.344172,قطعة أرض-سكنى
2019Q1,2019,1,منطقة الرياض,Riyadh,Residential,18,25206623.5,2194.331421,قطعة أرض-سكنى
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,1,148860.0,,قطعة أرض-سكنى
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,9,14345061.16,431.323855,قطعة أرض-سكنى
2018Q3,2018,3,منطقة الرياض,Riyadh,Residential,3,2100000.0,,قطعة أرض-سكنى
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,6,15284630.0,2111.154384,قطعة أرض-سكنى
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,3,1930000.0,,قطعة أرض-سكنى
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,3,6258750.0,,قطعة أرض-سكنى
2019Q4,2019,4,المنطقة الشرقية,Dammam,Residential,7,14184520.0,2250.0,قطعة أرض-سكنى
2019Q1,2019,1,المنطقة الشرقية,Dammam,Residential,3,9158000.0,,قطعة أرض-سكنى
2020Q4,2020,4,منطقة مكة المكرمة,Jeddah,Commercial,36,33283621.0,766.004755,قطعة أرض-تجارى
2020Q1,2020,1,منطقة مكة المكرمة,Jeddah,Commercial,14,9733493.0,937.929848,قطعة أرض-تجارى
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Commercial,4,5390000.0,,قطعة أرض-تجارى
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Commercial,36,39873595.93,1665.558571,قطعة أرض-تجارى
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Commercial,57,76477246.43,2017.821149,قطعة أرض-تجارى
2022Q2,2022,2,منطقة مكة المكرمة,Jeddah,Commercial,2,416826.0,,قطعة أرض-تجارى
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,1,1350000.0,,قطعة أرض-سكنى
